transaction_id,timestamp,amount_kes,hour_of_day,is_fraud,transaction_type,day_of_week,day_of_month,user_id,user_avg_amount,amount_deviation,time_diff,is_night,is_large_tx,is_weekend
TXN0000758,2024-07-07 17:00:00,2552.24,17,0,withdraw,6,7,USER01606,1974.8440167787858,1.2923754880464018,5295600.0,0,0,1
TXN0003754,2024-11-03 11:00:00,1734.57,11,0,send_money,6,3,USER00887,4300.283054068339,0.40336182018506606,172800.0,0,0,1
TXN0001759,2024-08-25 13:00:00,4942.617594293338,13,0,send_money,6,25,USER00256,4282.904417189055,1.154034064934203,9936000.0,0,0,1
TXN0002466,2024-09-07 12:00:00,2206.95,12,0,buy_goods,5,7,USER00623,1577.9443930585999,1.3986234303999587,4420800.0,0,0,1
TXN0009667,2024-07-30 10:00:00,33479.11648671088,10,0,buy_goods,1,30,USER00200,4488.825994346326,7.458323519084457,5360400.0,0,1,0
TXN0001740,2024-09-18 16:00:00,269.18,16,0,buy_goods,2,18,USER00770,3161.1833182539294,0.08515165774969381,363600.0,0,0,0
TXN0002933,2024-04-06 13:00:00,3294.91,13,0,buy_goods,5,6,USER01028,4191.31290666655,0.7861283739420256,,0,0,1
TXN0003585,2024-02-18 11:00:00,1610.56,11,0,buy_goods,6,18,USER01767,2144.6810522987626,0.7509554850935675,3358800.0,0,0,1
TXN0007893,2024-04-21 12:00:00,507.14,12,0,send_money,6,21,USER00053,3409.714070944144,0.14873387898463103,4838400.0,0,0,1
TXN0003696,2024-01-05 19:00:00,798.77,19,0,buy_goods,4,5,USER00746,2557.2687833806667,0.31235277464421995,,0,0,0
TXN0002677,2024-03-12 08:00:00,467.43,8,0,send_money,1,12,USER01839,3838.590248584493,0.12177126750435738,3535200.0,0,0,0
TXN0007224,2024-06-19 17:00:00,1510.27,17,0,send_money,2,19,USER00102,1622.4251199402752,0.9308719283485922,5965200.0,0,0,0
TXN0007279,2024-12-16 14:00:00,2069.99,14,0,send_money,0,16,USER01574,1151.016103817568,1.7984022926651304,3333600.0,0,0,0
TXN0000810,2024-05-18 20:00:00,820.52,20,0,send_money,5,18,USER00108,3858.2107025676946,0.21266853037702999,,0,0,1
TXN0008688,2024-03-14 10:00:00,83.0,10,0,send_money,3,14,USER01664,4716.912634691295,0.01759625552306462,,0,0,0
TXN0009847,2024-12-19 03:00:00,45000.0,3,1,withdraw,3,19,USER00067,352.1368699037252,188.16260989567067,40.509274005160584,1,1,0
TXN0008891,2024-11-25 17:00:00,4142.961055999449,17,0,paybill,0,25,USER00635,2874.408927371139,1.441326255477677,3013200.0,0,0,0
TXN0009331,2024-05-13 16:00:00,2695.25,16,0,withdraw,0,13,USER01579,817.1421448487006,3.2983857422982923,3027600.0,0,0,0
TXN0001349,2024-12-12 08:00:00,380.7,8,0,withdraw,3,12,USER01486,1859.9100309062858,0.2046873201788663,514800.0,0,0,0
TXN0002967,2024-08-26 14:00:00,31007.80768956421,14,0,deposit,0,26,USER01960,3713.9192937207017,8.349079567235231,16336800.0,0,1,0
TXN0001294,2024-12-03 16:00:00,447.86,16,0,paybill,1,3,USER01025,1949.237491974511,0.22976163850939124,5371200.0,0,0,0
TXN0003396,2024-12-12 16:00:00,910.22,16,0,send_money,3,12,USER01605,1358.8729241478823,0.6698345252340486,2160000.0,0,0,0
TXN0006318,2024-09-30 14:00:00,17110.111017303887,14,0,buy_goods,0,30,USER01298,4482.758526429209,3.8168709995033203,16254000.0,0,1,0
TXN0003904,2024-04-01 17:00:00,2256.84,17,0,send_money,0,1,USER01353,4903.44349758447,0.4602561447096847,3744000.0,0,0,0
TXN0003116,2024-04-01 15:00:00,2886.89,15,0,deposit,0,1,USER01546,1777.4387973496107,1.624185318957099,,0,0,0
TXN0009287,2024-02-21 16:00:00,1926.63,16,0,withdraw,2,21,USER00539,4338.030258397351,0.4441255328430507,,0,0,0
TXN0000098,2024-12-16 07:00:00,8752.3,7,0,send_money,0,16,USER01561,4993.723926400884,1.7526599645863934,14328000.0,0,0,0
TXN0007593,2024-08-31 17:00:00,2581.5948020739024,17,0,buy_goods,5,31,USER01250,3208.326085660413,0.8046547430488189,291600.0,0,0,1
TXN0004243,2024-07-12 13:00:00,39988.62,13,0,paybill,4,12,USER01631,1048.4725067579634,38.13988420511941,619200.0,0,1,0
TXN0004656,2024-05-03 17:00:00,7350.09,17,0,paybill,4,3,USER00254,1585.2301316712017,4.6366075518961365,1738800.0,0,0,0
TXN0002556,2024-09-02 13:00:00,7516.93,13,0,paybill,0,2,USER01864,302.4061052587145,24.857070903277947,18820800.0,0,0,0
TXN0000175,2024-07-10 10:00:00,1646.84,10,0,buy_goods,2,10,USER00824,684.463595966858,2.4060300791800486,4111200.0,0,0,0
TXN0005479,2024-04-11 11:00:00,6682.56,11,0,send_money,3,11,USER01592,412.09453623689745,16.2160849328962,,0,0,0
TXN0003069,2024-07-10 15:00:00,2708.24,15,0,withdraw,2,10,USER01469,4210.996697266896,0.6431351517700679,3985200.0,0,0,0
TXN0004036,2024-11-04 19:00:00,3024.72,19,0,paybill,0,4,USER00673,3223.530756961754,0.9383251558768629,1130400.0,0,0,0
TXN0001678,2024-05-10 10:00:00,589.04,10,0,send_money,4,10,USER01066,2909.974062322711,0.20242104822399495,7239600.0,0,0,0
TXN0008649,2024-06-12 10:00:00,215.63,10,0,send_money,2,12,USER00198,1090.1943588038575,0.19779041989960902,5868000.0,0,0,0
TXN0007184,2024-09-27 10:00:00,7899.852739694744,10,0,paybill,4,27,USER00087,4975.798977385044,1.587655123448414,1638000.0,0,0,0
TXN0001452,2024-04-29 17:00:00,3592.175521918017,17,0,deposit,0,29,USER01137,846.5113305146016,4.243505541425302,,0,0,0
TXN0008924,2024-06-04 10:00:00,700.05,10,0,withdraw,1,4,USER01341,4908.115862461729,0.14263110725525555,2836800.0,0,0,0
TXN0001432,2024-03-03 13:00:00,7783.31,13,0,send_money,6,3,USER00862,1803.6485808861153,4.3153140154254075,410400.0,0,0,1
TXN0001566,2024-10-14 15:00:00,216.66,15,0,paybill,0,14,USER01027,3501.5577347433104,0.0618753184761875,1717200.0,0,0,0
TXN0006838,2024-08-22 10:00:00,7386.97,10,0,paybill,3,22,USER00228,4103.50033363176,1.8001631288920206,10713600.0,0,0,0
TXN0007623,2024-04-02 15:00:00,311.3,15,0,paybill,1,2,USER00531,2130.0680621231973,0.14614556479932578,,0,0,0
TXN0009219,2024-04-19 09:00:00,891.21,9,0,paybill,4,19,USER01291,691.4299613283031,1.2889374916410918,5594400.0,0,0,0
TXN0008217,2024-11-22 11:00:00,5323.02,11,0,paybill,4,22,USER01761,4673.897337190767,1.1388825247923369,2062800.0,0,0,0
TXN0008803,2024-09-15 20:00:00,687.81,20,0,send_money,6,15,USER01555,3214.6711555766387,0.2139596763441337,3474000.0,0,0,1
TXN0005493,2024-06-11 11:00:00,4633.84,11,0,paybill,1,11,USER00668,1856.2053521983594,2.4964048263905743,4849200.0,0,0,0
TXN0000114,2024-11-25 14:00:00,12301.020147941928,14,0,send_money,0,25,USER00014,1412.661657151151,8.707690256666853,14400.0,0,0,0
TXN0002984,2024-08-01 13:00:00,19077.47,13,0,send_money,3,1,USER00906,4730.118442929779,4.0331907604799095,1922400.0,0,1,0
TXN0003665,2024-05-20 12:00:00,4067.55,12,0,paybill,0,20,USER00276,756.1468231419266,5.3793124238737065,6894000.0,0,0,0
TXN0008399,2024-08-03 19:00:00,9875.46,19,0,send_money,5,3,USER00300,1561.309845708748,6.32511223005648,3042000.0,0,0,1
TXN0002349,2024-07-23 07:00:00,5022.54,7,0,paybill,1,23,USER01285,4852.771822263589,1.0349837544303129,8517600.0,0,0,0
TXN0008271,2024-01-09 09:00:00,4129.93,9,0,paybill,1,9,USER00607,2075.9502633550856,1.9894166410929988,,0,0,0
TXN0002548,2024-06-01 12:00:00,1244.93,12,0,send_money,5,1,USER00597,675.7635366099753,1.8422568436368973,1551600.0,0,0,1
TXN0008959,2024-06-04 17:00:00,2317.53,17,0,buy_goods,1,4,USER00949,701.1882278230843,3.3051467609418177,7452000.0,0,0,0
TXN0002539,2024-05-15 16:00:00,2337.72,16,0,deposit,2,15,USER01558,569.840059627888,4.102414283626457,2073600.0,0,0,0
TXN0000649,2024-12-31 13:00:00,70000.0,13,0,paybill,1,31,USER00016,502.02249598824744,139.43598256927262,5716800.0,0,1,0
TXN0008124,2024-11-16 11:00:00,322.47,11,0,send_money,5,16,USER01884,1527.4083659875475,0.21112232143072407,12085200.0,0,0,1
TXN0004117,2024-09-02 12:00:00,658.03,12,0,buy_goods,0,2,USER01315,1783.0280455871723,0.36905196282726044,2163600.0,0,0,0
TXN0000794,2024-11-27 07:00:00,11826.909459857365,7,0,deposit,2,27,USER00873,1191.3050114093894,9.927692191830353,13374000.0,0,0,0
TXN0009482,2024-03-25 14:00:00,1367.2574168489082,14,0,send_money,0,25,USER01511,343.6840650465614,3.9782391908792043,2066400.0,0,0,0
TXN0007027,2024-11-26 20:00:00,1826.0370417374595,20,0,buy_goods,1,26,USER00756,4377.648297814953,0.41712739752275263,3826800.0,0,0,0
TXN0005288,2024-10-20 09:00:00,3962.66,9,0,send_money,6,20,USER01940,1666.995708075936,2.377126696129136,309600.0,0,0,1
TXN0007868,2024-05-11 12:00:00,9228.29,12,0,send_money,5,11,USER00851,4159.650754847231,2.2185251945121345,7081200.0,0,0,1
TXN0003927,2024-07-24 14:00:00,566.06,14,0,deposit,2,24,USER00664,4926.133182783498,0.11490960130317655,,0,0,0
TXN0008517,2024-01-29 18:00:00,2571.693083551128,18,0,paybill,0,29,USER00937,2910.594637129241,0.8835627781158917,540000.0,0,0,0
TXN0007437,2024-12-16 10:00:00,386.15,10,0,deposit,0,16,USER01438,2639.2242202342172,0.14631193402951234,1303200.0,0,0,0
TXN0002630,2024-07-22 14:00:00,629.13,14,0,paybill,0,22,USER01836,4585.555412836918,0.13719821120006484,2746800.0,0,0,0
TXN0008062,2024-10-10 18:00:00,2182.61,18,0,buy_goods,3,10,USER00464,1105.5535864601143,1.9742236167751273,2005200.0,0,0,0
TXN0006630,2024-02-18 12:00:00,651.96,12,0,withdraw,6,18,USER00235,4692.886978826072,0.13892514414721494,2217600.0,0,0,1
TXN0005886,2024-05-02 14:00:00,22629.91,14,0,paybill,3,2,USER01122,4397.013944634225,5.1466541350444865,,0,1,0
TXN0003268,2024-07-22 14:00:00,1109.41,14,0,deposit,0,22,USER01605,1358.8729241478823,0.8164192400078067,3798000.0,0,0,0
TXN0007273,2024-06-10 07:00:00,976.45,7,0,send_money,0,10,USER00974,2672.9964153241385,0.36530164964010686,2754000.0,0,0,0
TXN0006529,2024-12-01 17:00:00,2263.08,17,0,send_money,6,1,USER00721,4849.780124921876,0.46663558794564014,5295600.0,0,0,1
TXN0000892,2024-04-20 17:00:00,5605.63,17,0,buy_goods,5,20,USER00313,4776.539224900319,1.173575623702113,3812400.0,0,0,1
TXN0007115,2024-01-04 18:00:00,523.65,18,0,send_money,3,4,USER00809,435.56476695778144,1.2022322274996051,,0,0,0
TXN0002239,2024-07-07 10:00:00,2818.36,10,0,buy_goods,6,7,USER01810,4683.8802816492525,0.6017147814477488,5691600.0,0,0,1
TXN0003529,2024-09-10 12:00:00,1291.9,12,0,buy_goods,1,10,USER01852,3726.2248208207575,0.34670479161143036,,0,0,0
TXN0001173,2024-08-30 11:00:00,3451.012560413847,11,0,buy_goods,4,30,USER01705,1928.0941476311284,1.7898568722143513,424800.0,0,0,0
TXN0004909,2024-08-21 13:00:00,2491.31,13,0,paybill,2,21,USER00166,916.8728974636894,2.7171814183750183,1274400.0,0,0,0
TXN0007790,2024-06-30 13:00:00,2619.912695055527,13,0,withdraw,6,30,USER01166,1891.3166191978808,1.3852322072687377,1044000.0,0,0,1
TXN0004473,2024-10-28 12:00:00,5944.663696791392,12,0,paybill,0,28,USER01515,712.9695668242011,8.337892630215427,248400.0,0,0,0
TXN0003728,2024-06-28 10:00:00,673.5707497671979,10,0,buy_goods,4,28,USER00317,1225.0319419755226,0.5498393361735351,8640000.0,0,0,0
TXN0004536,2024-09-20 12:00:00,653.24,12,0,paybill,4,20,USER01479,2876.9039892783944,0.22706353859374026,3610800.0,0,0,0
TXN0005763,2024-08-05 10:00:00,5381.51,10,0,paybill,0,5,USER01043,4163.700139284831,1.292482604408766,338400.0,0,0,0
TXN0000203,2024-09-27 17:00:00,1041.340496320189,17,0,paybill,4,27,USER01424,680.0154340237805,1.5313483256672271,19389600.0,0,0,0
TXN0003123,2024-07-22 13:00:00,5431.01,13,0,send_money,0,22,USER00016,502.02249598824744,10.818260224193503,3265200.0,0,0,0
TXN0009413,2024-03-09 09:00:00,4255.46,9,0,withdraw,5,9,USER01736,2616.370059066573,1.626474812021888,,0,0,1
TXN0003725,2024-11-28 18:00:00,8761.595201428278,18,0,paybill,3,28,USER01945,3687.864655840334,2.375790876043367,100800.0,0,0,0
TXN0008982,2024-01-29 14:00:00,24474.78270634855,14,0,buy_goods,0,29,USER01890,4171.896723607559,5.866584033073691,1303200.0,0,1,0
TXN0002668,2024-07-26 15:00:00,1393.5448194754454,15,0,buy_goods,4,26,USER01347,1821.2180846457738,0.7651718546087737,12459600.0,0,0,0
TXN0001374,2024-11-13 11:00:00,1881.13,11,0,paybill,2,13,USER00685,1982.4246864549834,0.9489036394940578,3621600.0,0,0,0
TXN0000477,2024-04-12 13:00:00,2739.62,13,0,paybill,4,12,USER00439,4843.61056423392,0.5656152499603995,,0,0,0
TXN0007563,2024-07-25 15:00:00,3218.761600506876,15,0,buy_goods,3,25,USER00552,2602.0730597059983,1.2369989337926415,3636000.0,0,0,0
TXN0002880,2024-12-13 11:00:00,1964.32,11,0,paybill,4,13,USER00869,2836.596081535736,0.692491966969268,1627200.0,0,0,0
TXN0003628,2024-07-02 16:00:00,4371.17,16,0,send_money,1,2,USER01121,3625.9527113756867,1.2055231681004406,871200.0,0,0,0
TXN0005742,2024-11-04 17:00:00,625.13,17,0,paybill,0,4,USER01427,458.4017568752472,1.3637164138751925,7790400.0,0,0,0
TXN0007057,2024-02-28 11:00:00,6658.270981019512,11,0,paybill,2,28,USER01663,3860.7384718795115,1.7246107265530697,,0,0,0
TXN0002406,2024-07-06 12:00:00,2342.1,12,0,buy_goods,5,6,USER00421,4271.809520658195,0.5482688281567227,7416000.0,0,0,1
TXN0000932,2024-02-03 20:00:00,1611.3,20,0,buy_goods,5,3,USER01586,3274.9114870706785,0.4920132975689261,1126800.0,0,0,1
TXN0008522,2024-09-26 10:00:00,5479.361046288232,10,0,withdraw,3,26,USER01307,3605.842156862267,1.5195787302726151,504000.0,0,0,0
TXN0004870,2024-05-24 12:00:00,2500.14,12,0,buy_goods,4,24,USER01520,1567.944409370937,1.5945335721456235,,0,0,0
TXN0007035,2024-10-06 17:00:00,715.11,17,0,send_money,6,6,USER01231,4008.4954117502143,0.1783986075932077,20062800.0,0,0,1
TXN0005029,2024-02-10 09:00:00,2111.82,9,0,send_money,5,10,USER00298,4554.709798357432,0.46365632356238967,,0,0,1
TXN0009787,2024-01-19 00:00:00,15000.0,0,1,send_money,4,19,USER01531,3734.376446264236,23.794338921925693,14.58027177407243,1,0,0
TXN0001975,2024-04-24 18:00:00,10897.15,18,0,paybill,2,24,USER01414,2042.2955250090927,5.335736119752544,158400.0,0,0,0
TXN0004663,2024-03-12 16:00:00,2513.33,16,0,paybill,1,12,USER00281,1451.7501767624785,1.7312413941666818,,0,0,0
TXN0005955,2024-04-27 14:00:00,814.4602910360246,14,0,buy_goods,5,27,USER01332,604.8846211038822,1.3464721413311485,1555200.0,0,0,1
TXN0005712,2024-08-20 13:00:00,1754.96,13,0,paybill,1,20,USER00665,4372.693860042531,0.4013452704834293,16239600.0,0,0,0
TXN0008388,2024-04-14 14:00:00,8450.46,14,0,withdraw,6,14,USER00019,543.4281542964118,15.550280075092894,525600.0,0,0,1
TXN0007813,2024-04-02 12:00:00,1447.14,12,0,buy_goods,1,2,USER01116,1195.9239303730933,1.2100602414975798,7437600.0,0,0,0
TXN0007833,2024-01-13 17:00:00,4693.39,17,0,send_money,5,13,USER01693,3832.5420321173933,1.2246154016494917,,0,0,1
TXN0001545,2024-06-09 13:00:00,198.04,13,0,buy_goods,6,9,USER01316,2333.725626130555,0.08486001858254484,13644000.0,0,0,1
TXN0002356,2024-05-03 18:00:00,766.8,18,0,deposit,4,3,USER00223,3003.475360874849,0.25530424187553424,5047200.0,0,0,0
TXN0007997,2024-11-30 13:00:00,1460.220296865489,13,0,send_money,5,30,USER01101,4609.501568279473,0.31678485737244816,856800.0,0,0,1
TXN0005734,2024-01-20 15:00:00,2537.51,15,0,send_money,5,20,USER01883,968.5733336764921,2.61984292956752,,0,0,1
TXN0009637,2024-03-20 07:00:00,11581.55,7,0,send_money,2,20,USER01619,4261.2950723887125,2.7178474626277977,2746800.0,0,0,0
TXN0008083,2024-10-30 09:00:00,10875.367980830502,9,0,paybill,2,30,USER01730,3251.369830897201,3.3448572590800882,1123200.0,0,0,0
TXN0009812,2024-11-14 02:00:00,20661.15,2,1,deposit,3,14,USER01314,4491.545985456393,13.55416208353355,37.64667099644168,1,1,0
TXN0002474,2024-12-10 13:00:00,431.79,13,0,paybill,1,10,USER00129,384.95526897084903,1.1216627873528278,2858400.0,0,0,0
TXN0002252,2024-10-21 15:00:00,3965.02,15,0,buy_goods,0,21,USER01368,4434.105856493109,0.8942095945214749,19015200.0,0,0,0
TXN0006356,2024-12-31 13:00:00,2142.63814424771,13,0,send_money,1,31,USER00947,3602.278280726166,0.5948008391555429,1969200.0,0,0,0
TXN0007009,2024-11-18 10:00:00,804.38,10,0,deposit,0,18,USER01307,3605.842156862267,0.22307687497335038,75600.0,0,0,0
TXN0007232,2024-12-19 08:00:00,734.87,8,0,withdraw,3,19,USER01501,3269.663592852208,0.22475400882417843,2836800.0,0,0,0
TXN0005786,2024-12-18 11:00:00,2148.03,11,0,paybill,2,18,USER01148,771.7448137935252,2.7833423193883493,5011200.0,0,0,0
TXN0006615,2024-06-03 15:00:00,496.62,15,0,send_money,0,3,USER01483,1700.479257697568,0.29204707893492243,,0,0,0
TXN0007516,2024-02-19 11:00:00,1117.63,11,0,send_money,0,19,USER00830,2256.752651125964,0.49523814647669956,4064400.0,0,0,0
TXN0005639,2024-08-13 08:00:00,1963.37,8,0,send_money,1,13,USER01184,4724.632514901339,0.41556036237899857,12603600.0,0,0,0
TXN0001906,2024-07-11 19:00:00,24043.49,19,0,buy_goods,3,11,USER01697,2022.3064506270753,11.889142712542213,10213200.0,0,1,0
TXN0000317,2024-10-23 10:00:00,230.71,10,0,send_money,2,23,USER01282,1852.884442339569,0.12451397115121275,10533600.0,0,0,0
TXN0000364,2024-06-10 18:00:00,459.28,18,0,send_money,0,10,USER01359,4254.849746227661,0.10794270712078528,792000.0,0,0,0
TXN0002729,2024-05-06 13:00:00,7785.89,13,0,paybill,0,6,USER00812,1626.5145332448249,4.7868554758422555,450000.0,0,0,0
TXN0009879,2024-04-26 00:00:00,66577.95000000001,0,1,send_money,4,26,USER01553,628.0025802487323,186.4645929518458,12.015042017439434,1,1,0
TXN0000535,2024-03-04 18:00:00,21868.71,18,0,paybill,0,4,USER01542,1058.3359879255327,20.66329620224418,194400.0,0,1,0
TXN0002855,2024-01-29 13:00:00,16258.114033958645,13,0,send_money,0,29,USER00931,4960.839351462268,3.2772909747957004,,0,1,0
TXN0006679,2024-09-25 13:00:00,14633.372875483981,13,0,buy_goods,2,25,USER00327,3930.6664835343436,3.7228731912981,13305600.0,0,0,0
TXN0005555,2024-08-29 15:00:00,15287.120658188818,15,0,buy_goods,3,29,USER00814,4760.846421945807,3.211008989435289,4748400.0,0,1,0
TXN0005887,2024-12-01 18:00:00,4523.27,18,0,send_money,6,1,USER00321,3295.988693789672,1.372356042520043,11764800.0,0,0,1
TXN0006027,2024-07-20 09:00:00,4744.7,9,0,send_money,5,20,USER00400,470.3998204374603,10.086525959103355,3013200.0,0,0,1
TXN0004359,2024-02-14 10:00:00,3409.64,10,0,buy_goods,2,14,USER01701,1674.1263303258122,2.036668283770693,,0,0,0
TXN0006915,2024-04-04 10:00:00,2441.86,10,0,buy_goods,3,4,USER00899,4982.948695568194,0.4900431750725783,4057200.0,0,0,0
TXN0007396,2024-06-22 10:00:00,17936.87,10,0,buy_goods,5,22,USER00784,683.7873521271142,26.23164927546888,6980400.0,0,1,1
TXN0007389,2024-05-25 12:00:00,10754.223286556795,12,0,send_money,5,25,USER01469,4210.996697266896,2.553842726482477,10868400.0,0,0,1
TXN0003887,2024-03-21 14:00:00,579.96,14,0,paybill,3,21,USER01227,900.8097155987539,0.6438207647599692,1836000.0,0,0,0
TXN0004051,2024-03-30 15:00:00,5018.960430004433,15,0,withdraw,5,30,USER00967,1746.3724163345487,2.873934782214839,4330800.0,0,0,1
TXN0003085,2024-07-12 15:00:00,584.26,15,0,paybill,4,12,USER00990,4042.703695236272,0.14452209314485848,1735200.0,0,0,0
TXN0001636,2024-11-01 12:00:00,2113.28,12,0,send_money,4,1,USER01644,2935.2658253463865,0.7199620496895252,4464000.0,0,0,0
TXN0002305,2024-11-05 12:00:00,1786.03,12,0,withdraw,1,5,USER00933,2414.854141398979,0.7396016054888155,17460000.0,0,0,0
TXN0007943,2024-01-29 10:00:00,3030.6680086077813,10,0,buy_goods,0,29,USER01504,3099.625701109157,0.9777528969137467,928800.0,0,0,0
TXN0009791,2024-09-19 03:00:00,15000.0,3,1,paybill,3,19,USER01617,4635.707866588962,12.390783256646555,31.396934022459842,1,0,0
TXN0005238,2024-01-07 08:00:00,826.88,8,0,buy_goods,6,7,USER00319,2474.2561124454323,0.3341933746635277,,0,0,1
TXN0008802,2024-04-19 13:00:00,684.23,13,0,withdraw,4,19,USER00941,4560.679357105963,0.15002808713879565,,0,0,0
TXN0006074,2024-02-21 11:00:00,4180.05,11,0,send_money,2,21,USER01613,707.9066870093606,5.90480366509764,,0,0,0
TXN0007168,2024-03-09 11:00:00,3865.45,11,0,send_money,5,9,USER01387,329.78775184701465,11.721023532108447,3510000.0,0,0,1
TXN0009993,2024-11-08 03:00:00,26769.62,3,1,withdraw,4,8,USER01196,1944.486391821525,58.83132327498218,13.91951837439443,1,1,0
TXN0004677,2024-06-24 19:00:00,3185.12,19,0,deposit,0,24,USER01537,4036.1043443952904,0.789157000963812,9597600.0,0,0,0
TXN0002209,2024-08-15 18:00:00,414.31,18,0,send_money,3,15,USER00693,4462.356726439561,0.0928455579414358,2077200.0,0,0,0
TXN0002525,2024-09-01 11:00:00,492.83,11,0,withdraw,6,1,USER00080,4034.6014539447474,0.12215085074094388,417600.0,0,0,1
TXN0007874,2024-07-17 13:00:00,6948.91,13,0,send_money,2,17,USER00356,2467.021644413339,2.816720321743452,3380400.0,0,0,0
TXN0001891,2024-04-25 12:00:00,2690.630885925283,12,0,paybill,3,25,USER01746,1146.6329790063967,2.3465493625142564,,0,0,0
TXN0002545,2024-10-12 13:00:00,296.17,13,0,buy_goods,5,12,USER00969,4460.841767244326,0.06639329872105244,14248800.0,0,0,1
TXN0005475,2024-12-09 12:00:00,649.96,12,0,paybill,0,9,USER01096,1036.8791275575,0.6268425920879159,15130800.0,0,0,0
TXN0005129,2024-03-06 17:00:00,14731.79,17,0,deposit,2,6,USER00764,3367.6642595499466,4.374482984229774,,0,0,0
TXN0008808,2024-10-28 08:00:00,30059.39101322698,8,0,deposit,0,28,USER01770,1412.8886694126497,21.275130634123446,12780000.0,0,1,0
TXN0007445,2024-11-11 15:00:00,1329.25,15,0,withdraw,0,11,USER00442,2542.598045121763,0.5227920325630327,3891600.0,0,0,0
TXN0002028,2024-11-10 11:00:00,3234.67,11,0,withdraw,6,10,USER00668,1856.2053521983594,1.742625079800079,6915600.0,0,0,1
TXN0007686,2024-10-20 15:00:00,274.3,15,0,send_money,6,20,USER01080,3321.9080259392927,0.08257302666362648,90000.0,0,0,1
TXN0006009,2024-10-21 11:00:00,1976.91,11,0,deposit,0,21,USER00976,3218.9755264691266,0.6141426002602945,1717200.0,0,0,0
TXN0003322,2024-12-25 16:00:00,10964.581097619524,16,0,buy_goods,2,25,USER01473,3779.092614522885,2.9013793034558417,9342000.0,0,0,0
TXN0009574,2024-05-24 12:00:00,291.28,12,0,withdraw,4,24,USER01071,3256.444128653851,0.08944725857170144,5450400.0,0,0,0
TXN0006121,2024-06-28 09:00:00,3318.6966965247007,9,0,paybill,4,28,USER01475,625.0088364871146,5.309839641912198,14083200.0,0,0,0
TXN0008780,2024-05-22 09:00:00,2763.95,9,0,send_money,2,22,USER01479,2876.9039892783944,0.9607376576697206,1702800.0,0,0,0
